AuthorID,Author,Date,Content,Attachments,Reactions
"1463070403886059571","GGAIZ#7546","2026-03-10T11:30:29.6390000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-10T11:30:30.7830000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-10T12:15:29.7970000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-10T12:45:33.9260000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-10T12:45:34.4300000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-10T13:20:30.4630000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-10T13:50:42.5120000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-10T13:50:57.7530000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-10T13:51:08.9300000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-10T16:15:28.3750000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-10T16:15:28.5140000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-11T09:00:24.3020000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-11T09:00:24.5630000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-11T10:00:26.9620000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-11T10:25:48.6710000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-11T11:40:26.1190000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-11T12:45:25.3220000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-11T14:20:27.4250000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-11T14:20:32.4380000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-11T16:15:24.5710000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-11T16:15:25.0260000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-12T09:00:54.6780000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-12T09:00:55.0030000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-12T09:46:41.3540000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-12T09:46:41.4940000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-12T10:41:51.8330000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-12T11:36:48.0010000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-12T11:52:05.4430000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-12T15:36:53.2830000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-12T16:15:41.6580000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-12T16:15:41.8210000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T09:00:41.3330000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T09:00:41.7210000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T09:46:34.0620000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T09:46:34.3420000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T11:06:35.4500000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T13:11:42.2010000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T14:31:47.7100000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T14:46:45.7030000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T15:51:49.9950000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T16:15:34.1490000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-13T16:15:34.2860000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-16T09:00:34.4070000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-16T09:00:34.8000000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-16T09:15:39.9670000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-16T12:35:44.9270000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-16T13:50:40.6520000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-16T14:00:35.2590000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-16T15:10:40.8420000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-16T15:35:41.7920000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-16T16:15:34.0340000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-16T16:15:34.3560000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T09:00:34.1590000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T09:00:34.2940000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T10:40:37.1800000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T10:45:40.1120000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T13:00:36.3200000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T13:05:39.3960000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T13:55:40.1230000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T15:00:34.6420000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T15:35:40.5670000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T16:15:34.1460000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-17T16:15:34.4090000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-18T09:00:34.2330000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-18T09:00:34.4920000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-18T09:55:39.8000000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-18T10:15:41.7960000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-18T11:15:39.8210000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-18T11:45:35.3200000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-18T13:15:34.9700000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-18T15:35:35.6540000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-18T16:15:34.2090000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-18T16:15:34.4610000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-19T09:00:34.3020000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-19T09:00:34.7410000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-19T10:00:44.4960000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-19T10:05:34.5420000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-19T11:40:43.3980000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-19T11:45:38.2790000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-19T12:30:35.5580000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-19T14:40:35.1330000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-19T16:15:34.1150000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-19T16:15:34.2490000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-20T09:00:34.2240000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-20T09:00:34.4090000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-20T09:20:45.4180000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-20T11:15:39.7490000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-20T12:10:37.2390000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-20T13:25:35.0770000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-20T15:05:35.8000000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-20T15:45:38.5410000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-20T16:15:34.1680000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-20T16:15:34.3090000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-23T09:00:10.1870000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-23T09:00:10.7170000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-23T16:15:10.0300000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-23T16:15:10.2720000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-24T09:00:43.0990000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-24T09:00:43.5610000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-24T10:15:43.7130000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-24T10:45:48.5570000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-24T11:20:43.9800000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-24T14:25:44.5650000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-24T16:05:43.7040000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-24T16:15:43.0010000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-24T16:15:43.4250000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-25T09:00:43.0910000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-25T09:00:43.2600000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-25T10:00:44.2390000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-25T10:00:46.5550000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-25T11:25:44.3460000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-25T12:40:46.5880000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-25T13:40:44.3150000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-25T16:15:43.0840000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-25T16:15:43.2420000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-26T09:00:40.4360000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-26T09:00:41.5890000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-26T09:10:40.2080000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-26T09:15:40.8420000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-26T10:00:40.5150000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-26T11:00:45.1180000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-26T12:35:45.5840000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-26T14:25:42.9090000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-26T16:15:39.9050000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-26T16:15:40.1240000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-27T09:00:39.9270000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-27T09:00:40.1160000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-27T10:05:40.8870000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-27T11:10:42.0100000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-27T12:30:41.8580000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-27T13:10:41.3020000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-27T15:15:40.7350000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-27T16:15:39.8870000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-27T16:15:40.0180000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T09:00:30.6650000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T09:00:30.8250000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T09:10:31.4950000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T10:00:31.3310000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T10:35:31.8290000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T11:40:31.9660000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T12:05:33.1530000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T12:40:32.4530000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T13:50:32.5160000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T14:35:31.0650000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T15:15:33.5380000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T16:10:31.7800000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T16:15:30.5260000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-03-31T16:15:30.6680000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-04-01T09:00:30.4790000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-01T09:00:30.6970000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-01T09:05:31.0310000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-01T09:30:32.6540000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-01T11:55:33.2890000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-01T13:15:33.2220000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-01T16:15:30.5050000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-01T16:15:30.8250000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T09:00:30.7140000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T09:00:31.2490000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T09:00:32.2480000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T10:22:55.1610000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T10:22:55.3660000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T10:47:57.0670000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T11:32:56.7540000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T11:32:57.6320000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T13:28:01.9250000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T14:37:56.5950000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T15:17:55.9230000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T15:32:56.8610000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T16:15:55.0940000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-02T16:15:55.3400000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-04-06T09:00:55.2370000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-06T09:00:55.7220000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-06T09:30:56.9360000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-06T10:30:55.9700000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-06T10:55:57.9460000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-06T14:30:57.1910000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-06T15:30:56.8530000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-06T16:15:55.1400000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-06T16:15:55.3120000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-04-07T09:00:55.0650000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-07T09:00:55.3920000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-07T12:25:57.1640000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-07T13:30:56.7560000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-07T14:35:56.9140000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-07T15:45:57.2050000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-07T16:05:56.0800000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-07T16:15:55.1280000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-07T16:15:55.3050000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T09:00:55.1410000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T09:00:55.5010000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T09:45:57.4870000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T10:45:56.5510000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T11:40:56.1410000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T12:30:59.1790000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T14:01:09.9730000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T15:05:57.5750000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T15:45:57.0610000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T16:15:55.1080000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-08T16:15:55.3530000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T09:00:55.1200000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T09:00:55.5180000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T09:05:56.5270000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T10:10:55.8370000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T10:25:57.5320000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T11:15:56.0560000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T11:15:57.3770000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T12:10:56.9600000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T12:50:56.5810000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T13:40:58.5880000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T15:30:57.4160000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T15:55:56.5180000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T16:15:55.0550000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-09T16:15:55.3200000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-04-10T09:00:55.2000000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-10T09:00:55.3720000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-10T09:20:56.3580000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-10T10:34:51.2380000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-10T10:34:51.3700000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-10T12:49:54.7240000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-10T13:34:52.4710000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-10T16:15:51.1860000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-10T16:15:51.3640000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T09:00:51.3300000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T09:00:51.9370000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T09:00:52.0270000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T09:00:53.2290000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T10:05:54.1200000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T10:10:52.9880000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T11:05:57.6140000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T14:40:52.0760000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T15:00:52.3000000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T16:00:52.3920000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T16:15:51.2090000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-13T16:15:51.5440000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-04-14T09:00:51.2810000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-14T09:00:51.6610000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-14T11:02:27.3550000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-14T11:20:51.8840000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-14T12:45:52.7260000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-14T13:30:53.8680000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-14T14:05:53.9900000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-14T15:50:52.1550000-04:00","@GGAIZ's Alerts","",""
"1463070403886059571","GGAIZ#7546","2026-04-14T16:15:51.1220000-04:00","GGAIZ Bot stopped scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-14T16:15:52.5810000-04:00","GGAIZ Bot has stopped","",""
"1463070403886059571","GGAIZ#7546","2026-04-15T09:00:51.1950000-04:00","GGAIZ Bot has started","",""
"1463070403886059571","GGAIZ#7546","2026-04-15T09:00:51.4890000-04:00","GGAIZ Bot started scanning","",""
"1463070403886059571","GGAIZ#7546","2026-04-15T09:45:52.7320000-04:00","@GGAIZ's Alerts","",""
